293      -0.23521614       0.46222567       1.08485299 
294       0.50454898       0.00889364       0.25919858 
295       0.90908155       0.21978872       0.26327630 
296      -0.04414229       0.49251248       0.77531771 
297       0.95552018       0.06204437       0.34409644 
298       0.06827287       0.28607922       0.69661550 
299      -0.02322453       0.50603368       0.82601322 
300       0.82921853       0.64845283       0.33753041 
301       0.26185486       1.05052485       0.30550909 
302       0.58345717      -0.17570306       0.22078185 
303       0.79656202       0.85944142       0.53202686 
304       0.31954664      -0.00214756       0.21719469 
305       0.80085130       0.53523774       0.97227632 
306       0.33711146       0.40536646       0.57859639 
307       0.35396158       0.54508780      -0.15370588 
308       0.74314774       0.32065308       0.79622154 
309       0.49356418       0.26429345      -0.13588720 
310       0.81892328       0.98709332       0.60649047 
311       0.20002883       0.91634421       0.25810037 
312       0.17357545       0.40168342       0.68120887 
313       0.52179808       0.55651310       0.65799170 
314       0.36335641       0.58326359       0.98380853 
315      -0.11729189       0.69078917       0.46264905 
316       1.28303456       0.40827099       0.29507182 
317       0.42155727       0.43790629       0.73963950 
318       0.42325674       0.55590706       0.73596994 
319       0.57350677       0.39278100       0.19564766 
320      -0.31440495      -0.09795972       0.37998561 
321       1.13151155       0.32871723       0.75032865 
322       0.74485418       1.18415701       0.21787449 
323       1.00798848       0.34700326       0.70665756 
324       0.25463155       0.58355765       0.53403104 
325       0.40018315       0.45338051       0.08291219 
326       0.76957826       0.73615616       0.29752026 
327       0.18632607       0.63517176       0.95528205 
328       0.67251958       0.89829890       0.09738833 
329       0.92195331       0.81534444       0.37502637 
330       0.78622435       0.57065561       0.29138256 
331       1.07034866       0.57300126       0.52868900 
332       0.54998566       0.03764366       0.72893916 
333       0.45253862       0.27859350       0.81634948 
334       0.48867700       0.65341115       0.10347046 
335       0.53499380       0.38557037       0.72570654 
336       0.60234722       0.43308587       0.81656572 
337       0.98708391       1.21983899       1.07973254 
338       0.50949577       0.24680174       0.54922265 
339       0.42482538       0.16761678       0.86716287 
